id_ejecucion_actividad;fk_numero_actividad;fk_id_user;fk_id_responsable;fk_id_mes;programado;ejecutado;descripcion_actividades;evidencias
;117;1;1;3;1;1;Durante el primer trimestre se elaboraron y presentaron mensualmente los informes de seguimiento al cumplimiento de los criterios de claridad, calidez, coherencia y oportunidad correspondiente a los meses de diciembre de 2021, enero y febrero de 2022. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;Se anexa en la carpeta la evidencia de los informes elaborados y presentados.
;117;1;1;4;1;0;;
;117;1;1;5;1;0;;
;117;1;1;6;1;0;;
;117;1;1;7;1;0;;
;117;1;1;8;1;0;;
;117;1;1;9;1;0;;
;117;1;1;10;1;0;;
;117;1;1;11;1;0;;
;117;1;1;12;0;0;;
;118;1;1;1;1;1;Durante el trimestre se elaboraron y presentaron los informes de la encuesta de satisfacción y percepción ciudadana correspondiente al bimestre VI de 2021 y del bimestre I de 2022. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;Se anexa en la carpeta la evidencia de los informes elaborados y presentados.
;118;1;1;2;0;0;;
;118;1;1;3;1;1;Durante el trimestre se elaboraron y presentaron los informes de la encuesta de satisfacción y percepción ciudadana correspondiente al bimestre VI de 2021 y del bimestre I de 2022. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;Se anexa en la carpeta la evidencia de los informes elaborados y presentados.
;118;1;1;4;0;0;;
;118;1;1;5;1;0;;
;118;1;1;6;0;0;;
;118;1;1;7;1;0;;
;118;1;1;8;0;0;;
;118;1;1;9;1;0;;
;118;1;1;10;0;0;;
;118;1;1;11;1;0;;
;118;1;1;12;0;0;;
;119;1;1;1;1;1;Se envía correo a través del mail de la SG a los responsables de cerrar los radicados en el aplicativo SGDEA. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;PDF de correos enviados
;119;1;1;2;1;1;Se envía correo a través del mail de la SG a los responsables de cerrar los radicados en el aplicativo SGDEA. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;PDF de correos enviados
;119;1;1;3;1;1;Se envía correo a través del mail de la SG a los responsables de cerrar los radicados en el aplicativo SGDEA. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;PDF de correos enviados
;119;1;1;4;1;0;;
;119;1;1;5;1;0;;
;119;1;1;6;1;0;;
;119;1;1;7;1;0;;
;119;1;1;8;1;0;;
;119;1;1;9;1;0;;
;119;1;1;10;1;0;;
;119;1;1;11;1;0;;
;119;1;1;12;1;0;;
;120;1;1;4;1;0;;
;120;1;1;5;0;0;;
;120;1;1;6;0;0;;
;120;1;1;7;1;0;;
;120;1;1;8;0;0;;
;120;1;1;9;0;0;;
;120;1;1;10;1;0;;
;121;1;1;1;1;1;Se reasigno la correspondencia diaria, por el aplicativo SGDEA a las áreas correspondientes. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;Base de  datos de correspondencia de la SG
;121;1;1;2;1;1;Se reasigno la correspondencia diaria, por el aplicativo SGDEA a las áreas correspondientes. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;Base de  datos de correspondencia de la SG
;121;1;1;3;1;1;Se reasigno la correspondencia diaria, por el aplicativo SGDEA a las áreas correspondientes. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;Base de  datos de correspondencia de la SG
;121;1;1;4;1;0;;
;121;1;1;5;1;0;;
;121;1;1;6;1;0;;
;121;1;1;7;1;0;;
;121;1;1;8;1;0;;
;121;1;1;9;1;0;;
;121;1;1;10;1;0;;
;121;1;1;11;1;0;;
;121;1;1;12;1;0;;
;122;1;1;6;1;0;;
;122;1;1;7;0;0;;
;122;1;1;8;0;0;;
;122;1;1;9;0;0;;
;122;1;1;10;0;0;;
;122;1;1;11;0;0;;
;122;1;1;12;1;0;;
;123;1;1;1;1;1;Durante el primer trimestre se dio respuesta a los requerimientos de información de la Contraloría de Bogotá, Auditoría de Regularidad vigencia 2021. 13012022, 21022022, 01032022, 08032022, 10032022, y 17032022. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;Se anexa carpeta con la evidencia de la respuesta con la información entregada a la Contraloría 
;123;1;1;2;1;1;Durante el primer trimestre se dio respuesta a los requerimientos de información de la Contraloría de Bogotá, Auditoría de Regularidad vigencia 2021. 13012022, 21022022, 01032022, 08032022, 10032022, y 17032022. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;Se anexa carpeta con la evidencia de la respuesta con la información entregada a la Contraloría 
;123;1;1;3;1;1;Durante el primer trimestre se dio respuesta a los requerimientos de información de la Contraloría de Bogotá, Auditoría de Regularidad vigencia 2021. 13012022, 21022022, 01032022, 08032022, 10032022, y 17032022. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;Se anexa carpeta con la evidencia de la respuesta con la información entregada a la Contraloría 
;123;1;1;4;1;0;;
;123;1;1;5;1;0;;
;123;1;1;6;1;0;;
;123;1;1;7;1;0;;
;123;1;1;8;1;0;;
;123;1;1;9;1;0;;
;123;1;1;10;1;0;;
;123;1;1;11;1;0;;
;123;1;1;12;1;0;;
;124;1;1;1;1;1;Durante los meses de enero y febrero no se proyectaron indicadores financieros, en el mes de marzo se proyectaron indicadores financieros para los procesos de vigilancia y suministro de tierra, se dio repuesta a observaciones al proceso JBB-LP-001-2022. No se efectuaron evaluaciones financieras de los proponentes en la etapa precontractual. Monitoreo OAP: Se evidencia ejecución de la actividad para el mes de marzo.;Se anexa memorando con proyección de indicadores financieros proceso tierra y proceso de vigilancia,  y memorando  respuesta a observaciones LP-001-2002-PREPLIEGOS
;124;1;1;2;1;1;Durante los meses de enero y febrero no se proyectaron indicadores financieros, en el mes de marzo se proyectaron indicadores financieros para los procesos de vigilancia y suministro de tierra, se dio repuesta a observaciones al proceso JBB-LP-001-2022. No se efectuaron evaluaciones financieras de los proponentes en la etapa precontractual. Monitoreo OAP: Se evidencia ejecución de la actividad para el mes de marzo.;Se anexa memorando con proyección de indicadores financieros proceso tierra y proceso de vigilancia,  y memorando  respuesta a observaciones LP-001-2002-PREPLIEGOS
;124;1;1;3;1;1;Durante los meses de enero y febrero no se proyectaron indicadores financieros, en el mes de marzo se proyectaron indicadores financieros para los procesos de vigilancia y suministro de tierra, se dio repuesta a observaciones al proceso JBB-LP-001-2022. No se efectuaron evaluaciones financieras de los proponentes en la etapa precontractual. Monitoreo OAP: Se evidencia ejecución de la actividad para el mes de marzo.;Se anexa memorando con proyección de indicadores financieros proceso tierra y proceso de vigilancia,  y memorando  respuesta a observaciones LP-001-2002-PREPLIEGOS
;124;1;1;4;1;0;;
;124;1;1;5;1;0;;
;124;1;1;6;1;0;;
;124;1;1;7;1;0;;
;124;1;1;8;1;0;;
;124;1;1;9;1;0;;
;124;1;1;10;1;0;;
;124;1;1;11;1;0;;
;124;1;1;12;1;0;;
;125;1;1;1;1;0;;
;125;1;1;2;1;0;;
;125;1;1;3;1;0;;
;125;1;1;4;1;0;;
;125;1;1;5;1;0;;
;125;1;1;6;1;0;;
;125;1;1;7;1;0;;
;125;1;1;8;1;0;;
;125;1;1;9;1;0;;
;125;1;1;10;1;0;;
;125;1;1;11;1;0;;
;125;1;1;12;1;0;;
;126;1;1;1;1;1;Durante el trimestre se efectuó el Reporte Mensual Contribución Especial por contrato de Obra Pública, Concesión de Obra Pública y Otras Concesiones de diciembre 2021, enero y febrero de 2022, Resolución No. SHD-000415 del 15-11-2016, Artículo 4. Y exógena de Estampillas distritales semestrales. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;Se anexa archivo generado por la SHD como evidencia de la presentación de la información a Secretaría de Hacienda Distrital  por los meses de diciembre de 2021, enero y febrero de 2022
;126;1;1;2;1;1;Durante el trimestre se efectuó el Reporte Mensual Contribución Especial por contrato de Obra Pública, Concesión de Obra Pública y Otras Concesiones de diciembre 2021, enero y febrero de 2022, Resolución No. SHD-000415 del 15-11-2016, Artículo 4. Y exógena de Estampillas distritales semestrales. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;Se anexa archivo generado por la SHD como evidencia de la presentación de la información a Secretaría de Hacienda Distrital  por los meses de diciembre de 2021, enero y febrero de 2022
;126;1;1;3;1;1;Durante el trimestre se efectuó el Reporte Mensual Contribución Especial por contrato de Obra Pública, Concesión de Obra Pública y Otras Concesiones de diciembre 2021, enero y febrero de 2022, Resolución No. SHD-000415 del 15-11-2016, Artículo 4. Y exógena de Estampillas distritales semestrales. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;Se anexa archivo generado por la SHD como evidencia de la presentación de la información a Secretaría de Hacienda Distrital  por los meses de diciembre de 2021, enero y febrero de 2022
;126;1;1;4;1;0;;
;126;1;1;5;1;0;;
;126;1;1;6;1;0;;
;126;1;1;7;1;0;;
;126;1;1;8;1;0;;
;126;1;1;9;1;0;;
;126;1;1;10;1;0;;
;126;1;1;11;1;0;;
;126;1;1;12;1;0;;
;127;1;1;1;1;1;Durante el primer trimestre de 2022 se efectuó el Registro, Análisis y Verificación de las operaciones del JBB durante los meses de enero, febrero y marzo de 2022. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;Se anexa libros auxiliares  de los activos, pasivos, patrimonio, ingresos, gastos, costos y costo de ventas de los meses de enero, febrero y marzo de 2022 emitidos por el JBB
;127;1;1;2;1;1;Durante el primer trimestre de 2022 se efectuó el Registro, Análisis y Verificación de las operaciones del JBB durante los meses de enero, febrero y marzo de 2022. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;Se anexa libros auxiliares  de los activos, pasivos, patrimonio, ingresos, gastos, costos y costo de ventas de los meses de enero, febrero y marzo de 2022 emitidos por el JBB
;127;1;1;3;1;1;Durante el primer trimestre de 2022 se efectuó el Registro, Análisis y Verificación de las operaciones del JBB durante los meses de enero, febrero y marzo de 2022. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;Se anexa libros auxiliares  de los activos, pasivos, patrimonio, ingresos, gastos, costos y costo de ventas de los meses de enero, febrero y marzo de 2022 emitidos por el JBB
;127;1;1;4;1;0;;
;127;1;1;5;1;0;;
;127;1;1;6;1;0;;
;127;1;1;7;1;0;;
;127;1;1;8;1;0;;
;127;1;1;9;1;0;;
;127;1;1;10;1;0;;
;127;1;1;11;1;0;;
;127;1;1;12;1;0;;
;128;1;1;1;1;1;Durante el primer trimestre de 2022, se efectuó el cierre contable de los meses de enero y febrero de 2022, la presentación de los estados financieros a Contaduría General de la Nación y la SHD se efectúa al cierre del mes marzo y su presentación se realiza antes del 30 de abril de 2022. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;Archivo  PDF evidencia cierre contable definitivo de enero y febrero de 2022, el cierre al 31 de marzo se realiza antes del 30 de abril,   la presentación de los estados financieros a la Contaduría General de la Nación  se realiza antes de dicha fecha
;128;1;1;2;1;1;Durante el primer trimestre de 2022, se efectuó el cierre contable de los meses de enero y febrero de 2022, la presentación de los estados financieros a Contaduría General de la Nación y la SHD se efectúa al cierre del mes marzo y su presentación se realiza antes del 30 de abril de 2022. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;Archivo  PDF evidencia cierre contable definitivo de enero y febrero de 2022, el cierre al 31 de marzo se realiza antes del 30 de abril,   la presentación de los estados financieros a la Contaduría General de la Nación  se realiza antes de dicha fecha
;128;1;1;3;1;1;Durante el primer trimestre de 2022, se efectuó el cierre contable de los meses de enero y febrero de 2022, la presentación de los estados financieros a Contaduría General de la Nación y la SHD se efectúa al cierre del mes marzo y su presentación se realiza antes del 30 de abril de 2022. Monitoreo OAP: Se evidencia cumplimiento del 100% de la actividad en lo que respecta a lo programado para el primer trimestre de la vigencia.;Archivo  PDF evidencia cierre contable definitivo de enero y febrero de 2022, el cierre al 31 de marzo se realiza antes del 30 de abril,   la presentación de los estados financieros a la Contaduría General de la Nación  se realiza antes de dicha fecha
